tconst,originalTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,budget,id_TMDB,origin_country,original_language,overview,popularity_film,poster_path,revenue,spoken_languages,tagline,b_annonce,key_words
tt1499658,Horrible Bosses,2011,98,"Comedy,Crime",6.9,474884,35000000.0,51540,['US'],en,"Pour Nick, Kurt et Dale, la seule chose qui pourrait rendre le travail quotidien plus tolérable serait de réduire en poussière leurs intolérables patrons. Démissionner étant exclu, les trois copains échafaudent, avec l’aide de quelques verres de trop et les conseils douteux d’un ancien détenu, un plan quelque peu alambiqué, mais infaillible, pour se débarrasser de leurs employeurs respectifs... définitivement. Il n’y a qu’un problème : les plans les plus infaillibles ne le sont qu’autant que les cerveaux qui les ont conçus le sont.",23.54,https://media.themoviedb.org/t/p/original/qv4TpQzpEN5icZGmSgFpmfsP2Zm.jpg,209838559.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Démission impossible.,https://www.youtube.com/watch?v=3OtSpeIUyEk,"['bad boss', 'employee', 'death of father', 'stakeout', 'duringcreditsstinger']"
tt15009428,Argylle,2024,139,"Action,Comedy,Thriller",5.6,85922,200000000.0,848538,['GB'],en,"Quand les intrigues de ses romans d'espionnage rappellent un peu trop les activités d'une sombre organisation criminelle, Elly Conway, romancière introvertie, se retrouve immergée avec son chat dans le monde réel des espions, où tout n'est que faux-semblant.",52.991,https://media.themoviedb.org/t/p/original/uVAk2YliqInQfH4B4vzZ75rwcNB.jpg,96221061.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Une fois que vous aurez donné votre langue au chat, ne partagez pas le secret.",https://www.youtube.com/watch?v=SXLvx4EES9A,"['cat', 'spy', 'secret agent', ""writer's block"", 'author', 'novelist', 'aftercreditsstinger', 'secrets', 'absurd', 'cliché']"
tt1502397,Bad Boys for Life,2020,124,"Action,Comedy,Crime",6.5,186166,90000000.0,38700,['US'],en,Les Bad Boys Mike Lowrey et Marcus Burnett se retrouvent pour résoudre une nouvelle affaire.,74.842,https://media.themoviedb.org/t/p/original/xbo43M8kdKK5Ku2oaKDMO9PNyo5.jpg,426505244.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Ensemble. Jusqu’au bout.,https://www.youtube.com/watch?v=HTaomr0wovk,"['mexico', 'miami, florida', 'detective', ""women's prison"", 'sequel', 'prison escape', 'murder', 'drug cartel', 'police chase', 'police detective', 'buddy cop', 'buddy film', 'action hero', 'past relationship', 'reflective']"
tt1502404,Drive Angry,2011,104,"Action,Comedy,Fantasy",5.4,104382,50000000.0,47327,['US'],en,"Milton est prêt à tout pour rattraper les fanatiques qui ont assassiné sa fille et kidnappé le bébé de celle-ci pour le sacrifier à la prochaine pleine lune. Avec la séduisante Piper, il se lance à la poursuite de Jonah King et ses adeptes, du Colorado à la Louisiane. Pourtant, le chasseur pourrait bien devenir le gibier… Un homme mystérieux aux pouvoirs surnaturels, le Comptable, est lui-même à la recherche de Milton. Alors que la route devient le théâtre d’une véritable vendetta, une course-poursuite en cache une autre. Milton pourra-t-il rattraper King avant que le Comptable ne lui mette la main dessus ? Carburant à la rage et au bolide, Milton va poursuivre sa mission. Il n’a que trois jours…",17.905,https://media.themoviedb.org/t/p/original/3Tworu3ilIuwA8MsC9OvErAB1wi.jpg,40909909.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Hell Driver,https://www.youtube.com/watch?v=4F8nKrgKzIc,"['race against time', 'kidnapping', 'surrealism', 'satanic cult', 'escaped from hell', 'good versus evil']"
tt1504320,The King's Speech,2010,118,"Biography,Drama,History",8.0,715037,15000000.0,45269,['GB'],en,"D’après l’histoire vraie et méconnue du père de la reine Élisabeth II, qui va devenir, contraint et forcé, le roi George VI, suite à l’abdication de son frère Édouard VIII. D’apparence fragile, incapable de s’exprimer en public, considéré par certains comme inapte à la fonction, George VI tentera de surmonter son handicap grâce au soutien indéfectible de sa femme et d’affronter ses peurs avec l’aide d’un thérapeute du langage aux méthodes peu conventionnelles. Il devra vaincre son bégaiement pour assumer pleinement son rôle, et faire de son empire le premier rempart contre l’Allemagne nazie.",29.548,https://media.themoviedb.org/t/p/original/tAOYNt0uYLyzq8PqqF4cKKlQTO.jpg,414211549.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Trouver votre voix.,https://www.youtube.com/watch?v=zYzpAziwk4A,"['great britain', 'marriage', 'stutter', 'monarchy', 'palace', 'radio', 'radio transmission', 'royal family', 'based on true story', 'death of father', 'speech', 'royalty', 'historical fiction', '1930s', 'british royal family', 'british monarchy', 'winston churchill', 'speech therapy', 'corgi']"
tt15090124,Mad God,2021,83,"Animation,Fantasy,Horror",6.8,16624,250000.0,846867,['US'],en,"Une plongée dans les bas-fonds d’un monde en ruines où l’on suit L’Assassin. Ses sombres desseins se perdent dans un labyrinthe de paysages étranges, repaire d’une faune inquiétante et féérique.",12.401,https://media.themoviedb.org/t/p/original/8BjdIXNjQEPRiRMGdIIbWW5iGFR.jpg,322619.0,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}]",Un voyage au-delà de vos cauchemars les plus fous.,https://www.youtube.com/watch?v=r5EDf3Rxr4I,"['assassin', 'bomb', 'surrealism', 'exploration', 'stop motion', 'adult animation', 'alchemist', 'war', 'underworld', 'cult film']"
tt15091284,Pil,2021,89,"Adventure,Animation,Family",6.1,1334,0.0,676705,['FR'],fr,"Pil, une petite orpheline, vit dans les rues de la cité de Roc-en-Brume. Avec ses trois fouines apprivoisées, elle survit en allant chiper de la nourriture dans le château du sinistre régent Tristain, qui usurpe le trône. Un beau jour, pour échapper aux gardes qui la poursuivent, Pil se déguise en enfilant une robe de princesse. La voilà alors embarquée malgré elle dans une quête folle et délirante pour sauver Roland, l’héritier du trône victime d’un enchantement et transformé en… chapoul (moitié chat, moitié poule). Une aventure qui va bouleverser tout le royaume et apprendre à Pil que la noblesse peut se trouver en chacun de nous.",15.121,https://media.themoviedb.org/t/p/original/abPQVYyNfVuGoFUfGVhlNecu0QG.jpg,6813652.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Ne la traitez pas de princesse !,https://www.youtube.com/watch?v=Ga1qQbOdOEA,"['princess', 'old town', 'medieval']"
tt1512235,Super,2010,96,"Action,Comedy,Crime",6.7,84587,2500000.0,45132,['US'],en,Un homme décide de devenir un super-héros après avoir vu sa femme succomber aux charmes d'un dealer. Mais il n'a pas de super-pouvoirs...,33.811,https://media.themoviedb.org/t/p/original/pjk007kzsiKMiAhQeJuD4v0WVQk.jpg,1185012.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=2YeOIAzk3UY,"['drug dealer', 'bomb', 'gun', 'superhero', 'dark comedy', 'gore', 'comic book', 'vigilante', 'comic book shop', 'comic book collector', 'dinner', 'police officer', 'cosplay', 'duringcreditsstinger']"
tt15140278,Coup de chance,2023,93,"Comedy,Crime,Drama",6.4,8642,10000000.0,859235,['FR'],fr,"Fanny et Jean ont tout du couple idéal : épanouis dans leur vie professionnelle, ils habitent un magnifique appartement dans les beaux quartiers de Paris et semblent amoureux comme au premier jour. Mais lorsque Fanny croise, par hasard, Alain, ancien camarade de lycée, elle est aussitôt chavirée. Ils se revoient très vite et se rapprochent de plus en plus...",14.694,https://media.themoviedb.org/t/p/original/lFNg2bbr3DrRpkokuiQDMcINLXk.jpg,3767399.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=b-g8SUyaXvU,"['infidelity', 'husband wife relationship', 'paris, france', 'hunting accident', 'private detective']"
tt15153532,Strays,2023,93,"Adventure,Comedy",6.3,33548,46000000.0,912908,['US'],en,"Quand Reggie, un border terrier naïf à l’inaltérable optimisme, est abandonné dans la rue par son propriétaire Doug, un individu de très basse envergure, il est tout d’abord persuadé que c’est un accident et que son maître adoré ne l’aurait jamais laissé intentionnellement.",32.588,https://media.themoviedb.org/t/p/original/wZquGx4o6m4nC0XhHs0j7MpqP1H.jpg,32000000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Va te chercher tout seul,https://www.youtube.com/watch?v=7lE6D8yXccE,"['talking dog', 'magic mushroom', 'crude humor', 'male masturbation', 'duringcreditsstinger', 'animal liberation', 'self-liberation', 'abandonment', 'abandoned puppy', 'toxic relationship', 'talking animal']"
tt1517268,Barbie,2023,114,"Adventure,Comedy,Fantasy",6.8,575295,145000000.0,346698,['US'],en,"Parallèlement au réel, il existe La Land, un monde parfait où les poupées Barbie vivent joyeusement, persuadées d'avoir rendu les filles humaines heureuses. Mais un jour, une Barbie commence à se poser des questions et à devenir humaine. Sur les conseils d'une Barbie étrange, elle part pour le monde réel afin de retrouver la fille à laquelle elle appartenait afin de pouvoir retrouver sa perfection. Dans sa quête, elle est accompagnée par un Ken fou amoureux d'elle qui va également trouver un sens à sa vie dans le monde réel…",130.577,https://media.themoviedb.org/t/p/original/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,1445638421.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Elle peut tout faire. Lui, c'est juste Ken.",https://www.youtube.com/watch?v=tNM59V_vxPw,"['feminism', 'satire', 'patriarchy', 'based on toy', 'female protagonist', 'doll', 'fantasy world', 'motherhood', 'existentialism', 'woman director', 'mother daughter relationship', 'gender discrimination', 'dramatic', 'barbie', 'secret world', 'whimsical', 'adoring', 'cheerful', 'vibrant', 'matel']"
tt15215512,A Perfect Pairing,2022,101,"Comedy,Romance",6.1,17726,0.0,934761,['US'],en,"Pour décrocher un contrat, une cadre de société vinicole de Los Angeles infiltre une ferme ovine en Australie, où elle rencontre un homme du coin revêche et mystérieux.",11.387,https://media.themoviedb.org/t/p/original/e7koLl8RiqOpdgG2RgIkzAQyd4S.jpg,0.0,"[{'english_name': 'Georgian', 'iso_639_1': 'ka', 'name': 'ქართული'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=b_NM_XPh4gY,['sheep ranch']
tt15218000,Fire Island,2022,105,"Comedy,Romance",6.7,14316,10000000.0,846250,['US'],en,"Deux meilleurs amis s'embarquent pour des vacances d'une semaine à Fire Island, sur la rive sud de Long Island, connu historiquement comme un haut lieu de la communauté LGBTQ+.",14.092,https://media.themoviedb.org/t/p/original/zGJfuybQFbxeKInZDvNqtLV7xfs.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=Si5t5xjNyS4,"['island', 'based on novel or book', 'male friendship', 'vacation', 'lgbt', 'fire island', 'gay theme']"
tt1521848,Potiche,2010,103,Comedy,6.4,11445,0.0,51447,['FR'],fr,"En 1977, dans une province de la bourgeoisie française, Suzanne Pujol est l’épouse popote et soumise d’un riche industriel Robert Pujol. Il dirige son usine de parapluies d’une main de fer et s’avère aussi désagréable et despote avec ses ouvriers qu’avec ses enfants et sa femme, qu’il prend pour une potiche. À la suite d’une grève et d’une séquestration de son mari, Suzanne se retrouve à la direction de l’usine et se révèle à la surprise générale une femme de tête et d’action. Mais lorsque Robert rentre d’une cure de repos en pleine forme, tout se complique…",8.217,https://media.themoviedb.org/t/p/original/o0GymlAocv4nB44f1ywh9Z34RT7.jpg,1611000.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",,https://www.youtube.com/watch?v=b_Zw3dK65m4,"['congress', 'businessman', 'feminism']"
tt1523483,Kaboom,2010,86,"Comedy,Mystery,Romance",5.7,13982,0.0,46837,['US'],en,"Smith, jeune étudiant, mène une vie tranquille sur son campus : il traîne avec sa meilleure amie, l'insolente Stella, couche avec la belle London tout en désirant son sublime colocataire, un surfeur bodybuildé. Mais une nuit, tout va basculer...",6.269,https://media.themoviedb.org/t/p/original/yCRrLHq0VgE3rFiOO1aewWwpvyd.jpg,635162.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=QVSjhazT8uE,"['california', 'dream', 'kidnapping', 'college', 'hallucination', 'chosen one', 'cult', 'surrealism', 'guru', 'end of the world', 'conspiracy', 'drugs', 'lgbt', 'animal mask']"
tt1524930,Vacation,2015,99,"Adventure,Comedy",6.2,124364,31000000.0,296099,['US'],en,"Suivant l’exemple de son père, dans l’espoir de renouer des liens familiaux longtemps distendus, Rusty Griswold père fait une surprise à sa femme Debbie et à leurs deux fils, en leur proposant de repartir à Walley World, réputé comme « le parc d’attraction préféré des familles américaines ». Mais pour y parvenir, ils devront traverser le pays tout entier.",38.019,https://media.themoviedb.org/t/p/original/ybTZa6kNZtuWHwLJzpouHt6ffml.jpg,104400000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Pas de chance, c'est les vacances!",https://www.youtube.com/watch?v=VkbQO-ejFBM,"['route 66', 'vacation', 'grand canyon', 'dysfunctional family', 'road trip', 'sequel', 'family vacation', 'amusement park', 'roller coaster / rollercoaster', 'theme park', 'plano texas', 'airplane pilot', 'childhood memory', 'comedy of errors', 'married with children']"
tt15255288,Murder Mystery 2,2023,90,"Action,Adventure,Comedy",5.7,73341,0.0,638974,['US'],en,"Désormais détectives à plein temps, Nick et Audrey Spitz peinent à faire décoller leur agence et se retrouvent au cœur d'une affaire d'enlèvement internationale lorsque leur ami le maharaja est kidnappé au cours de son propre somptueux mariage.",35.722,https://media.themoviedb.org/t/p/original/gYF3RJbZuks7PnpL0flaMj9Y9uB.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Une enquête deux fois plus risquée,https://www.youtube.com/watch?v=p0OljkLzV3w,"['new york city', 'paris, france', 'bomb', 'kidnapping', 'married couple', 'interpol', 'ex-cop', 'sequel', 'whodunit', 'wedding', 'private detective', 'nypd', 'tropical island', 'eiffel tower, paris', 'ransom demand', 'maharajah', 'french police', 'detective couple', 'indian wedding', 'casual', ""friend's wedding"", 'mystery', 'arc de triomphe']"
tt15268244,Joy Ride,2023,95,Comedy,6.4,25659,20000000.0,864168,['US'],en,"Audrey demande à son amie d’enfance Lolo, à son ancienne coloc Kat devenue star de feuilletons chinois et à Deux de Tens’ l’excentrique cousine de Lolo de l’accompagner en Chine à la recherche de sa mère biologique. Mais leur voyage se transforme en la plus dingue des expériences durant laquelle les jeunes femmes vont enchaîner les galères !",21.316,https://media.themoviedb.org/t/p/original/njbsZ65kOMMor2CkdLBjU0XBI2C.jpg,15800000.0,"[{'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",,https://www.youtube.com/watch?v=afbt7ab9d_o,"['female friendship', 'adopted child', 'woman director', 'asian american']"
tt1528071,Horns,2013,120,"Comedy,Fantasy,Horror",6.4,89264,0.0,149509,['US'],en,"Soupçonné d’avoir assassiné sa fiancée, rejeté par tous ceux qu’il connaît, Ignatius a sombré dans le désespoir. Un matin, il se réveille avec une paire de cornes sur la tête. Celles-ci lui donnent un étrange pouvoir, celui de faire avouer leurs plus noirs secrets aux gens qu’il croise. Ignatius se lance alors à la recherche du véritable meurtrier…",12.74,https://media.themoviedb.org/t/p/original/rSe3ll8qjcILryalmqiNy0kWUaY.jpg,3900000.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Il fera sortir le diable en vous,https://www.youtube.com/watch?v=goG4fiSypBo,['death of girlfriend']
tt1528313,Rien à déclarer,2010,108,Comedy,6.4,15458,28000000.0,52077,['FR'],fr,"1er janvier 1993 : passage à l’Europe. Deux douaniers, l’un Belge, l’autre Français, apprennent la disparition prochaine de leur petit poste de douane fixe situé dans la commune de Courquain France et Koorkin Belgique. Francophobe de père en fils et douanier belge trop zélé, Ruben Vandervoorde se voit contraint et forcé d’inaugurer la première brigade volante mixte franco‐belge. Son partenaire français sera Mathias Ducatel, voisin de douane et ennemi de toujours, qui surprend tout le monde en acceptant de devenir le co‐équipier de Vandervoorde et sillonner avec lui les routes de campagnes frontalières à bord d’une 4L d’interception des douanes internationales.",13.716,https://media.themoviedb.org/t/p/original/iIAL1OPVjQqqN1B0yFpGMx04keP.jpg,93800000.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=xONVqPzEqRM,"['police', 'belgium', 'border crossing', 'customs', 'european union', 'border control', 'french police']"
tt1528854,Daddy's Home,2015,96,"Comedy,Family",6.2,130926,50000000.0,274167,['US'],en,"Jouer le rôle de beau-père est parfois difficile pour Brad qui aime les enfants de son amoureuse comme ses propres enfants, mais qui se fait sans cesse rejeter par eux. Alors que la situation s'améliore un peu, c'est ce moment que choisit Dusty, le père biologique, pour revenir dans le tableau. Même s'il l'invite à passer quelques jours à la maison, Brad se sent en compétition avec Dusty, qui le lui rend bien. La jalousie s'installe rapidement entre les deux hommes qui multiplient les coups bas afin de se faire appeler papa...",59.48,https://media.themoviedb.org/t/p/original/3bA6luRPMkce97Gs1Aoo3IIQrml.jpg,242786137.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Père ou beau-père ?,https://www.youtube.com/watch?v=nKHgJO0nE30,"['father', 'family']"
tt15289240,The Curse of Bridge Hollow,2022,89,"Adventure,Comedy,Family",5.6,12857,0.0,864959,['US'],en,"Que feriez-vous si les décorations d'Halloween de votre ville se mettaient à prendre vie ? À Bridge Hollow, Howard et sa fille Sydney décident de prendre le challenge à bras-le-corps.",13.551,https://media.themoviedb.org/t/p/original/rZZQTieT7EdwaERaiy6RDUtpDvN.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Halloween prend vie,https://www.youtube.com/watch?v=lZ1xJeq_Qgc,"['halloween', 'cursed town', 'mola ott']"
tt15326988,Ghosted,2023,116,"Action,Adventure,Comedy",5.8,67812,40000000.0,868759,['US'],en,"Cole, un agriculteur sans histoire, tombe éperdument amoureux de la mystérieuse Sadie, mais découvre avec stupeur qu'elle est agent secret. Avant même un second rencard, Cole et Sadie vont être embarqués dans une aventure au-delà des frontières lors de laquelle ils vont devoir sauver le monde.",134.356,https://media.themoviedb.org/t/p/original/tds2CSzH5tPAc9CbeUDRtSVzFhs.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Rencontrer la personne idéale peut être une véritable aventure.,https://www.youtube.com/watch?v=hSz-q-DoCNk,"['mission', 'central intelligence agency (cia)', 'biological weapon', 'secret agent', 'love', 'bio organic weapon', 'spies', 'amused']"
tt15334430,Dog Gone,2023,95,"Biography,Drama,Family",6.1,6548,0.0,858408,['US'],en,"Lorsque son chien disparaît, un jeune homme entreprend avec ses parents d'incroyables recherches pour le retrouver et lui donner des médicaments sans lesquels il mourra.",10.856,https://media.themoviedb.org/t/p/original/cKWUqIKyRpdtvzTXp0Yjs5d24yD.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Pour retrouver ce qui est perdu, un père et son fils feront l'impossible.",https://www.youtube.com/watch?v=dxHCAnCD8RM,"['family', 'missing dog']"
tt15351980,Vacation Friends 2,2023,106,"Action,Adventure,Comedy",5.4,9121,0.0,869641,['US'],en,"Quelques mois ont passé. Les jeunes mariés Marcus et Emily sont sur le point de partir à nouveau en vacances en compagnie de leurs meilleurs amis désinhibés Ron et Kyla – également jeunes mariés et parents d'un bébé - lorsque Marcus décroche un voyage tous frais payés dans une station balnéaire des Caraïbes. La vraie raison de son déplacement est de rencontrer les propriétaires des lieux afin de leur faire une offre pour un contrat de construction d'un futur hôtel à Chicago. Mais lorsque Reese, le père fraîchement libéré de prison de Kyla, déboule à l’improviste dans le club au pire moment possible, les choses prennent alors une tournure incontrôlable, bouleversant les plans de Marcus et transformant le voyage parfait en un chaos total.",16.335,https://media.themoviedb.org/t/p/original/cWZLmQPFE9sgFxzZsxq0i36zyVE.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Ils sont de retour avec encore plus de bagages,https://www.youtube.com/watch?v=V8CvGOv0sLM,"['drug dealer', 'married couple', 'job interview', 'honeymoon', 'father-in-law', 'vacation', 'sequel', 'park ranger', 'group of friends', 'ex-con', 'tropical island', 'hotel manager', 'immaturity', 'buddy comedy', 'new parents', 'caribbean', 'adventure comedy', 'frustration', 'tropical resort', 'hilarious', 'construction company owner', 'tropical vacation', 'caribbean resort', 'ridiculous']"
tt15352516,Merry Little Batman,2023,96,"Animation,Comedy,Family",6.4,4016,0.0,870358,['US'],en,"Ce Noël, Damian Wayne souhaite devenir un super-héros comme son père - le seul et unique Batman. Alors que Batman repart à la chasse aux super-vilains dans Gotham pendant le réveillon, Damian se retrouve seul à la maison où il va déjouer un complot pour voler Noël et venir à la rescousse pour sauver la situation.",28.077,https://media.themoviedb.org/t/p/original/qifWFWMAkn6qGEzrbHFE3BymKNW.jpg,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=__x2YwpykQ0,"['holiday', 'based on comic', 'family', 'christmas']"
tt1535438,Hope Springs,2012,100,"Comedy,Drama,Romance",6.3,44880,30000000.0,82696,['US'],en,"Kay et Arnold sont un couple fidèle, marié depuis 30 ans, mais Kay veut remettre du piment dans leur vie conjugale devenue monotone et routinière. Après avoir entendu parler d’un thérapeute spécialisé dans les problèmes conjugaux et vivant à Great Hope Springs, Kay décide d’y aller avec son mari, pour le moins sceptique…",11.439,https://media.themoviedb.org/t/p/original/9Ha8nMehcz9VDs1Hbsf7vbCRz2x.jpg,114281051.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Provoquez les étincelles qui rallumeront la flamme.,https://www.youtube.com/watch?v=euSipRXqe6c,"['maine', 'psychiatrist', 'marriage counselling']"
tt1536048,W.E.,2011,119,"Drama,History,Romance",6.2,13813,15000000.0,80591,"['US', 'GB']",en,"Londres, décembre 1936. Pour pouvoir épouser l'Américaine Wallis Simpson, déjà deux fois divorcée, le Roi Edouard VIII est contraint d'abdiquer, quelques mois seulement après le début de son règne. New-York, février 1998. Malheureuse dans son mariage, Wally Winthrop passe ses journées à l'exposition qui précède la vente aux enchères, chez Sotheby's, des objets ayant appartenus au Duc et à la Duchesse de Windsor. Wally découvre alors peu à peu ce qu'a été la vie de Wallis.",11.615,https://media.themoviedb.org/t/p/original/iepyxaCgxkbryZMthtOHKt7QYj8.jpg,868439.0,"[{'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Wallis & Edouard,https://www.youtube.com/watch?v=FnGEWdHYff0,"['auction', 'beating', 'bathtub', 'clothes', 'woman director']"
tt15399286,Lynch/Oz,2022,108,Documentary,6.9,1292,0.0,965400,['US'],en,"Alexandre O. Philippe a invité six critiques de cinéma et cinéastes américains et leur a donné carte blanche pour explorer leur propre théorie sur la relation entre Lynch et Oz. Les participants incluent Karyn Kusama, John Waters, Amy Nicholson. Sept nouvelles perspectives et sept nouvelles façons de considérer comment l’influence et l’inspiration affectent le processus créatif.",3.11,https://media.themoviedb.org/t/p/original/wt6AgOAlSDwnDSDkUfr2mf9OACF.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=WHouv61O9nE,['essay film']
tt1540133,The Guard,2011,96,"Comedy,Crime,Thriller",7.3,97325,6000000.0,67913,['GB'],en,"Boyle est un flic irlandais, flegmatique et solitaire, amateur de Guinness, de poésie et de prostituées à ses heures perdues. En poste dans un petit village de la côte irlandaise où il ne se passe jamais rien, il passe ses journées à faire respecter la loi... au pub local. Malheureusement pour lui, des trafiquants de drogue ont jeté leur dévolu sur cette région endormie comme base de leurs opérations... Le petit village irlandais va bientôt se retrouver au cœur d’une importante opération anti-drogue menée par le FBI ! Les mauvaises nouvelles n’arrivant jamais seules, Boyle doit se coltiner l’agent Everett, un super agent du FBI déterminé et maniaque dépêché sur place... Certes, les procédures de l'élite du FBI diffèrent de celles du flic bedonnant, peu zélé et ""politiquement incorrect""... Mais après tout, la méthode ""locale"" pourrait bien fournir des résultats inattendus !",13.28,https://media.themoviedb.org/t/p/original/n4W68Rt9pJ1D1amu7NqkGaUuYd0.jpg,19560274.0,"[{'english_name': 'Irish', 'iso_639_1': 'ga', 'name': 'Gaeilge'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","Il est bougon, fainéant, alcoolique: voici le meilleur flic d'Irlande.",https://www.youtube.com/watch?v=tQD12cCts08,"['prostitute', 'drug smuggling', 'blackmail', 'rural area', 'buddy cop']"
tt1541160,Flypaper,2011,87,"Comedy,Crime,Mystery",6.3,34358,5000000.0,62046,['US'],en,"Plusieurs braquages opérés par des gangs différents ont lieu simultanément dans la même banque. Un des otages tente de comprendre les raisons de cette troublante coïncidence. Mais en tombant sous le charme d’une guichetière aguicheuse, la tâche ne lui est pas facilitée...",15.352,https://media.themoviedb.org/t/p/original/w1I71mMkY9ioBv8A2CThNSyG45z.jpg,3142154.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Deux bandes de cambrioleurs. Un vol à main armée invraisemblable.,https://www.youtube.com/watch?v=U7Zw2dPEbkk,"['shootout', 'dead woman', 'bank robbery']"
tt1542768,True Memoirs of an International Assassin,2016,98,"Action,Comedy,Crime",5.9,24707,40000000.0,339396,['US'],en,Un comptable qui aspire à devenir écrivain est pris par erreur pour un tueur à gages le jour où son roman sur un assassin de classe internationale est édité comme une histoire vraie.,11.117,https://media.themoviedb.org/t/p/original/dLpcARkFqTJXQ6nTqubM04b1iWk.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=_V5tuXysgnk,"['assassin', ""writer's block"", 'aspiring writer']"
tt1545106,Vamps,2012,92,"Comedy,Horror,Romance",5.3,11630,16000000.0,73935,['US'],en,"Deux jeunes vampirettes mènent la belle vie, la nuit, en plein cœur de New York. Mais l’amour s’en mêle, et les demoiselles vont devoir faire un choix qui risque de compromettre leur immortalité…",8.586,https://media.themoviedb.org/t/p/original/sW4MFTfW88Ii8TyZVD7oprzzhOU.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",,https://www.youtube.com/watch?v=ThyQhkAlUNQ,"['new york city', 'vampire', 'affectation', 'female friendship', 'love', 'woman director', 'nightlife', 'absurd', 'compassionate']"
tt1545754,Are You Here,2013,114,"Comedy,Drama",5.3,16925,0.0,209244,['US'],en,"Deux colocataires trentenaires (un présentateur météo coureur de jupons et un bon-à-rien) fuient les responsabilités de la vie adulte. Lorsque le père d'un des deux décède, leur vie bascule : le bon-à-rien devient propriétaire d'un magasin, d'une maison de campagne et de millions de dollars au dépend de sa sœur, qui elle n'a rien obtenu.",18.063,https://media.themoviedb.org/t/p/original/b0TwhVaKfmugNj3ROswvNA0MuHW.jpg,0.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]","La famille, les amis, les problèmes",https://www.youtube.com/watch?v=51V_3ER9htg,"['loss of loved one', 'house', 'weather forecaster', 'friends', 'inheritance', 'family']"
